X Z P
1.798157 -2.131054 37699.726560
1.798810 -2.130909 37724.984380
1.798810 -2.125908 37726.593750
1.800105 -2.142636 37773.816410
1.800521 -2.138548 37823.375000
1.805267 -2.121546 37893.582030
1.805267 -2.124547 37891.933590
1.811723 -2.127185 37995.773440
1.818423 -2.124779 38127.085940
1.819396 -2.122570 38208.109380
1.818764 -2.133703 38200.207030
1.821265 -2.125178 38239.140620
1.824637 -2.137461 38297.894530
1.824831 -2.126420 38303.441410
1.828865 -2.125572 38365.917970
1.831070 -2.118116 38422.824220
1.831094 -2.133111 38425.195310
1.827576 -2.117850 38340.789060
1.828549 -2.116647 38356.343750
1.837551 -2.128762 38523.933590
1.843746 -2.120482 38636.875000
1.844008 -2.122437 38684.593750
1.844223 -2.124393 38689.449220
1.843265 -2.126583 38619.972660
1.838966 -2.127466 38598.164060
1.838677 -2.133528 38585.363280
1.837715 -2.126731 38577.941410
1.849068 -2.127410 38754.078120
1.850464 -2.122126 38796.687500
1.848335 -2.118549 38734.910160
1.848828 -2.130448 38748.753910
1.852497 -2.114721 38854.058590
1.856921 -2.111852 38950.089840
1.854125 -2.114400 38904.539060
1.853418 -2.121539 38869.199220
1.853898 -2.118439 38886.992190
1.859194 -2.121405 39016.250000
1.858980 -2.122455 38990.769530
1.858499 -2.130544 38985.585940
1.859350 -2.111376 39019.343750
1.863378 -2.129616 39050.089840
1.863581 -2.120573 39074.937500
1.869334 -2.120514 39166.308590
1.869326 -2.117515 39165.628910
1.869835 -2.108418 39193.968750
1.868664 -2.110627 39144.589840
1.869157 -2.128539 39163.449220
1.864264 -2.113447 39113.832030
1.864063 -2.119484 39094.835940
1.874252 -2.119631 39256.882810
1.874229 -2.110635 39256.074220
1.874745 -2.109555 39261.621090
1.874897 -2.107529 39266.398440
1.876292 -2.123295 39294.429690
1.873759 -2.109719 39236.675780
1.881666 -2.120382 39375.156250
1.881907 -2.118344 39390.957030
1.879592 -2.109720 39362.046880
1.879498 -2.119735 39361.398440
1.879492 -2.118736 39360.234380
1.879359 -2.125761 39328.890620
1.887015 -2.111537 39458.496090
1.888799 -2.110264 39474.511720
1.884214 -2.119966 39405.304690
1.884467 -2.118928 39417.148440
1.884581 -2.110915 39424.519530
1.886774 -2.105575 39447.976560
1.889332 -2.111184 39486.968750
1.889334 -2.124184 39493.796880
1.894454 -2.115440 39549.011720
1.894707 -2.111415 39554.921880
1.894795 -2.113402 39565.871090
1.891894 -2.122806 39513.628910
1.892135 -2.119769 39530.214840
1.889575 -2.105147 39502.613280
1.889688 -2.109133 39506.929690
1.902157 -2.104448 39644.589840
1.902159 -2.116444 39646.972660
1.902400 -2.119418 39654.746090
1.902400 -2.109418 39654.957030
1.899587 -2.116759 39614.796880
1.899828 -2.114735 39621.617190
1.899840 -2.104734 39621.894530
1.899903 -2.106722 39625.316410
1.902119 -2.115447 39636.140620
1.902119 -2.108448 39636.609380
1.897026 -2.118100 39587.363280
1.897027 -2.118100 39588.039060
1.897267 -2.118062 39602.480470
1.897469 -2.124036 39604.296880
1.907305 -2.103863 39703.597660
1.907545 -2.108838 39714.937500
1.909877 -2.118586 39725.585940
1.904732 -2.113142 39662.535160
1.904961 -2.107117 39673.414060
1.904973 -2.116116 39674.425780
1.905021 -2.119116 39687.058590
1.905023 -2.108116 39687.222660
1.910118 -2.106573 39731.195310
1.910156 -2.108561 39735.730470
1.911804 -2.109412 39751.617190
1.911886 -2.106404 39755.078120
1.912450 -2.112347 39765.523440
1.912702 -2.116322 39773.789060
1.912881 -2.122306 39776.589840
1.915033 -2.110122 39808.417970
1.915027 -2.119122 39806.542970
1.915063 -2.118119 39811.019530
1.917608 -2.118906 39843.750000
1.917838 -2.111894 39846.246090
1.917859 -2.121893 39843.320310
1.918261 -2.112857 39737.707030
1.915276 -2.122095 39830.546880
1.920192 -2.112716 39189.785160
1.920435 -2.118703 38782.570310
1.242149 -2.119412 36406.433590
1.242122 -2.114401 36406.566410
1.241998 -2.130349 36430.425780
1.240950 -2.126910 36443.445310
1.242741 -2.126651 36402.414060
1.243466 -2.124940 36390.800780
1.243537 -2.123968 36388.574220
1.240611 -2.128770 36451.593750
1.240605 -2.122768 36451.683590
1.240736 -2.116820 36447.250000
1.226071 -2.108357 43242.910160
1.226072 -2.112396 43090.558590
1.226033 -2.106117 43396.308590
1.226148 -2.105762 42773.421880
1.226159 -2.117800 42636.582030
1.226121 -2.110648 42895.875000
1.226260 -2.101164 42397.773440
1.226272 -2.109202 42164.175780
1.226411 -2.108555 41939.042970
1.226424 -2.104593 41779.531250
1.226575 -2.115933 41461.531250
1.226588 -2.106971 41328.875000
1.226599 -2.114993 41305.429690
1.226474 -2.109719 41598.285160
1.226766 -2.108304 41035.101560
1.226764 -2.113299 41048.289060
1.226760 -2.116291 41051.687500
1.226778 -2.102338 40888.191410
1.226714 -2.112211 41116.839840
1.226968 -2.110654 40729.148440
1.226990 -2.108691 40579.433590
1.226988 -2.107685 40603.011720
1.227205 -2.113006 40329.539060
1.227215 -2.119038 40295.617190
1.227287 -2.108126 40137.703120
1.227308 -2.103158 39824.667970
1.227319 -2.115173 39799.394530
1.227445 -2.109334 39786.203120
1.227471 -2.104372 39523.359380
1.227697 -2.112662 39237.437500
1.227723 -2.109699 39175.402340
1.227975 -2.113977 39070.777340
1.228000 -2.121014 38977.910160
1.227634 -2.120586 39277.585940
1.228252 -2.121280 38891.503910
1.228278 -2.114317 38836.765620
1.228542 -2.104582 38724.187500
1.228568 -2.110608 38652.703120
1.228615 -2.104652 38636.308590
1.228834 -2.122871 38578.988280
1.228854 -2.117891 38437.480470
1.228859 -2.104898 38399.199220
1.228859 -2.123898 38409.109380
1.228391 -2.120430 38773.738280
1.229147 -2.109149 38225.449220
1.229173 -2.107176 38140.328120
1.229740 -2.112666 37934.144530
1.229742 -2.114665 37929.250000
1.229802 -2.105718 37862.210940
1.229198 -2.109201 38040.171880
1.230395 -2.111172 37771.328120
1.230333 -2.110123 37787.273440
1.230437 -2.107213 37737.558590
1.230454 -2.105226 37751.101560
1.230031 -2.104905 37811.941410
1.230507 -2.106264 37748.835940
1.226020 -2.113942 43753.210940
1.226021 -2.117991 43640.351560
1.226009 -2.101608 43910.718750
1.226009 -2.115574 43932.621090
1.226034 -2.118032 44233.972660
1.226071 -2.101692 44373.480470
1.226055 -2.106813 44323.160160
1.226058 -2.111769 44338.843750
1.226121 -2.105352 44441.281250
1.226071 -2.100643 44402.128910
1.226071 -2.104656 44387.632810
1.226222 -2.108822 44468.742190
1.226247 -2.105746 44460.804690
1.226236 -2.113784 44469.355470
1.226235 -2.112811 44471.738280
1.226411 -2.112193 44434.210940
1.226235 -2.111797 44467.453120
1.226487 -2.096977 44402.488280
1.226487 -2.102977 44387.746090
1.226487 -2.098953 44380.074220
1.226499 -2.107939 44372.269530
1.226499 -2.112939 44358.855470
1.226624 -2.100623 44306.941410
1.226615 -2.097652 44313.460940
1.226826 -2.108159 44195.976560
1.226877 -2.112058 44104.742190
1.226841 -2.095121 44141.042970
1.226829 -2.095144 44149.839840
1.227085 -2.111641 44046.148440
1.227131 -2.095553 44006.070310
1.227127 -2.106560 44026.355470
1.226839 -2.111131 44141.996090
1.227232 -2.112374 43907.062500
1.227242 -2.109364 43901.179690
1.227257 -2.103337 43759.210940
1.227273 -2.113310 43749.695310
1.227254 -2.102354 43886.343750
1.227256 -2.114351 43887.312500
1.227445 -2.105022 43456.945310
1.227710 -2.107620 43338.355470
1.227710 -2.094620 43285.402340
1.227723 -2.107606 43268.589840
1.228126 -2.105051 43091.507810
1.227735 -2.100594 43200.386720
1.227735 -2.105594 43250.175780
1.228228 -2.110913 43007.539060
1.228290 -2.110850 42900.492190
1.228795 -2.106232 42720.285160
1.228806 -2.095222 42708.667970
1.228936 -2.099071 42454.996090
1.228858 -2.108169 42646.949220
1.229244 -2.091746 42264.097660
1.229401 -2.102577 42191.582030
1.229406 -2.094572 42181.855470
1.229727 -2.100250 42007.203120
1.229753 -2.111224 41999.968750
1.229463 -2.111526 42070.058590
1.230031 -2.094958 41864.144530
1.230548 -2.101480 41690.792970
1.230548 -2.104482 41655.613280
1.230511 -2.107268 37702.468750
1.230608 -2.112341 37564.156250
1.227216 -2.117037 40282.718750
1.230608 -2.097430 41502.015620
1.231064 -2.120664 37410.929690
1.231050 -2.122654 37411.804690
1.231128 -2.118714 37383.914060
1.231746 -2.115142 37336.042970
1.231809 -2.107181 37309.125000
1.230900 -2.110550 37423.000000
1.232439 -2.123584 37154.312500
1.232502 -2.126635 37076.156250
1.233144 -2.125024 37030.914060
1.233209 -2.108064 37015.519530
1.231859 -2.112219 37257.125000
1.233853 -2.125442 36911.640620
1.233858 -2.107445 36912.878910
1.234041 -2.125554 36875.992190
1.233927 -2.117491 36882.867190
1.232767 -2.119799 37044.824220
1.233687 -2.118346 36986.937500
1.233702 -2.126353 36978.890620
1.236777 -2.123004 36692.332030
1.236853 -2.124043 36657.609380
1.236651 -2.123935 36688.964840
1.236639 -2.109930 36691.683590
1.234582 -2.127856 36838.097660
1.234645 -2.108896 36831.730470
1.235303 -2.121249 36808.652340
1.235377 -2.115287 36780.722660
1.235377 -2.108287 36780.355470
1.236045 -2.127627 36714.648440
1.236109 -2.114665 36694.937500
1.234721 -2.119934 36826.308590
1.235470 -2.126332 36737.242190
1.235451 -2.118324 36746.218750
1.237522 -2.120370 36613.875000
1.237463 -2.111341 36614.238280
1.237597 -2.116396 36595.429690
1.238278 -2.124723 36594.238280
1.238341 -2.116750 36584.917970
1.239022 -2.117065 36527.304690
1.239098 -2.112101 36517.121090
1.239779 -2.112404 36519.152340
1.239793 -2.123410 36517.089840
1.239856 -2.122441 36503.933590
1.238669 -2.113901 36554.007810
1.240360 -2.111660 36484.316410
1.240547 -2.112733 36466.578120
1.240736 -2.120821 36445.546880
1.231355 -2.097786 41225.792970
1.231232 -2.090896 41302.683590
1.231229 -2.106900 41306.554690
1.231582 -2.102610 41071.632810
1.231661 -2.104548 41051.808590
1.231430 -2.092735 41187.535160
1.231367 -2.108785 41208.183590
1.231419 -2.104736 41196.039060
1.232489 -2.097914 40858.824220
1.232756 -2.096712 40659.437500
1.233372 -2.100277 40533.937500
1.233486 -2.103196 40514.015620
1.232831 -2.100662 40596.417970
1.232819 -2.100664 40632.992190
1.234154 -2.105748 40279.527340
1.234217 -2.105704 40259.023440
1.234507 -2.095515 40119.839840
1.234592 -2.094461 40108.710940
1.234293 -2.090654 40181.304690
1.234268 -2.097666 40189.847660
1.235718 -2.100759 39835.691410
1.235476 -2.103890 39972.074220
1.235496 -2.105879 39961.085940
1.236537 -2.102268 39736.656250
1.236473 -2.099307 39752.515620
1.235782 -2.095709 39798.234380
1.235756 -2.095733 39828.289060
1.237119 -2.089935 39616.328120
1.237243 -2.093864 39602.062500
1.237247 -2.103862 39595.093750
1.237369 -2.092798 39500.667970
1.237609 -2.104663 39474.480470
1.237320 -2.098825 39507.335940
1.237270 -2.099850 39517.785160
1.238607 -2.090119 39367.812500
1.238795 -2.104018 39311.917970
1.238948 -2.089943 39248.316410
1.246653 -2.128155 36301.144530
1.243687 -2.128031 36360.742190
1.245087 -2.132562 36340.500000
1.245100 -2.130567 36341.820310
1.245227 -2.128625 36326.261720
1.245328 -2.128663 36319.996090
1.244759 -2.113447 36364.570310
1.244759 -2.127446 36364.605470
1.244803 -2.130464 36362.535160
1.245367 -2.116675 36316.625000
1.245441 -2.118701 36313.230470
1.245543 -2.120750 36312.402340
1.245632 -2.125776 36311.664060
1.245770 -2.118827 36311.648440
1.245986 -2.128903 36310.746090
1.246428 -2.127067 36305.210940
1.246428 -2.126068 36304.390620
1.238607 -2.101120 39373.207030
1.240372 -2.090212 39142.773440
1.240865 -2.088973 38990.164060
1.240524 -2.104148 39035.570310
1.241973 -2.096443 38911.445310
1.242983 -2.097976 38786.609380
1.243035 -2.083953 38780.421880
1.242125 -2.087379 38838.027340
1.243576 -2.095712 38730.218750
1.246653 -2.087400 38511.695310
1.246516 -2.087461 38515.164060
1.246130 -2.089624 38564.593750
1.246330 -2.081538 38555.796880
1.246403 -2.085507 38546.000000
1.246395 -2.090510 38547.878910
1.243917 -2.101572 38659.179690
1.243958 -2.084553 38656.089840
1.244156 -2.097470 38647.437500
1.244902 -2.093154 38610.011720
1.246653 -2.127155 36296.203120
1.246689 -2.118167 36294.449220
1.246690 -2.117168 36292.812500
1.246765 -2.117192 36291.832030
1.246803 -2.115205 36283.242190
1.248291 -2.132746 36274.601560
1.248273 -2.119739 36275.617190
1.248430 -2.123796 36267.796880
1.246827 -2.126216 36274.523440
1.247030 -2.121293 36276.082030
1.249691 -2.127226 36255.511720
1.249690 -2.130227 36255.886720
1.249818 -2.129277 36245.285160
1.249818 -2.132277 36244.351560
1.248493 -2.130810 36261.285160
1.250245 -2.128416 36224.511720
1.252617 -2.123210 36187.386720
1.253752 -2.132576 36177.281250
1.251090 -2.133706 36218.503910
1.251218 -2.134754 36211.902340
1.252490 -2.119171 36195.683590
1.251593 -2.120873 36204.496090
1.252041 -2.133021 36205.507810
1.251998 -2.120008 36205.789060
1.253891 -2.132625 36173.554690
1.254029 -2.133664 36169.410160
1.255302 -2.122068 36160.414060
1.255429 -2.133117 36152.503910
1.256436 -2.135422 36146.492190
1.246750 -2.131193 36281.023440
1.246763 -2.133198 36280.046880
1.246768 -2.130200 36279.941410
1.256911 -2.135564 36145.914060
1.257161 -2.136638 36150.585940
1.257988 -2.130887 36141.625000
1.258254 -2.126976 36123.972660
1.257283 -2.128684 36150.234380
1.259664 -2.117384 36115.398440
1.259866 -2.128443 36113.597660
1.260825 -2.134720 36116.375000
1.261092 -2.121807 36106.378910
1.261420 -2.122902 36082.167970
1.261278 -2.136863 36084.417970
1.263663 -2.129527 36077.640620
1.263929 -2.132614 36079.980470
1.263973 -2.130627 36078.480470
1.262892 -2.129316 36076.828120
1.264296 -2.120716 36070.609380
1.264353 -2.124727 36059.281250
1.264359 -2.138729 36059.550780
1.264536 -2.138779 36045.218750
1.264675 -2.134817 36034.464840
1.264776 -2.126842 36031.054690
1.264891 -2.119880 36027.289060
1.264904 -2.131884 36027.144530
1.265054 -2.129918 36027.277340
1.265239 -2.136965 36023.039060
1.265256 -2.123969 36023.000000
1.265536 -2.124056 36021.226560
1.265613 -2.123078 36019.746090
1.265965 -2.120171 36017.140620
1.266020 -2.139185 36018.054690
1.266653 -2.123358 36018.402340
1.246798 -2.092339 38435.496090
1.246653 -2.096400 38443.679690
1.246652 -2.101400 38445.082030
1.248985 -2.084478 38267.683590
1.248314 -2.082744 38312.804690
1.247820 -2.084946 38355.941410
1.246823 -2.084338 38381.531250
1.249979 -2.093097 38199.273440
1.249125 -2.096427 38246.152340
1.249118 -2.093430 38249.195310
1.249061 -2.095453 38259.480470
1.250550 -2.099884 38135.816410
1.250549 -2.093885 38131.031250
1.251911 -2.094381 38074.347660
1.252452 -2.095191 38019.523440
1.252061 -2.092329 38025.925780
1.251988 -2.088350 38027.968750
1.251974 -2.097356 38029.062500
1.253207 -2.094924 37986.207030
1.254019 -2.088633 37954.187500
1.254218 -2.090561 37947.019530
1.254874 -2.083336 37905.734380
1.254912 -2.092323 37868.730470
1.256436 -2.081815 37828.113280
1.257737 -2.078377 37793.449220
1.257850 -2.081351 37769.601560
1.258192 -2.090237 37718.140620
1.258129 -2.082251 37747.707030
1.259664 -2.096768 37681.835940
1.260839 -2.084405 37626.718750
1.260904 -2.094385 37622.191410
1.261585 -2.095166 37578.578120
1.261790 -2.095105 37573.078120
1.262892 -2.095782 37535.589840
1.263550 -2.075586 37518.988280
1.263814 -2.084505 37505.210940
1.263840 -2.080498 37502.855470
1.265036 -2.083144 37464.050780
1.265290 -2.080069 37453.292970
1.266654 -2.088684 37393.089840
1.266574 -2.077707 37392.683590
1.266330 -2.084778 37408.906250
1.266551 -2.092716 37402.800780
1.266654 -2.077684 37382.546880
1.266833 -2.080635 37380.812500
1.268015 -2.086300 37352.363280
1.267713 -2.079382 37365.906250
1.266961 -2.086594 37382.578120
1.269349 -2.092941 37325.109380
1.271622 -2.081316 37256.316410
1.273022 -2.086951 37149.085940
1.272782 -2.085014 37194.203120
1.272825 -2.081003 37185.851560
1.273736 -2.086772 37141.257810
1.275806 -2.089249 37126.269530
1.281647 -2.070819 37043.757810
1.281168 -2.088934 37052.304690
1.282870 -2.083529 36998.105470
1.276513 -2.092071 37121.554690
1.276627 -2.073041 37123.652340
1.278202 -2.084642 37120.304690
1.278054 -2.071677 37127.972660
1.277814 -2.080740 37123.878910
1.279035 -2.080448 37099.882810
1.283110 -2.087478 36974.359380
1.285645 -2.085902 36938.386720
1.285491 -2.079942 36958.558590
1.286676 -2.085668 36925.835940
1.286733 -2.070659 36923.804690
1.286294 -2.084752 36927.734380
1.287927 -2.069394 36920.214840
1.287950 -2.072389 36917.453120
1.288180 -2.082332 36912.824220
1.288720 -2.089212 36880.703120
1.289002 -2.082150 36877.621090
1.291723 -2.080562 36829.863280
1.291723 -2.087563 36829.875000
1.293009 -2.068296 36802.144530
1.293250 -2.085246 36792.417970
1.295119 -2.084860 36778.519530
1.295177 -2.077848 36776.992190
1.296683 -2.077535 36752.894530
1.296780 -2.086515 36752.054690
1.298092 -2.080250 36734.960940
1.298344 -2.075199 36719.550780
1.298367 -2.067195 36719.234380
1.298825 -2.078111 36700.070310
1.301633 -2.072561 36680.070310
1.302153 -2.086455 36658.531250
1.302265 -2.083434 36656.421880
1.303438 -2.068205 36641.105470
1.306742 -2.085586 36618.296880
1.308054 -2.085346 36596.355470
1.308535 -2.073257 36568.507810
1.308668 -2.078233 36567.992190
1.311812 -2.080665 36545.976560
1.313161 -2.066425 36528.691410
1.313632 -2.070341 36527.269530
1.313654 -2.077337 36526.648440
1.314547 -2.076189 36507.660160
1.316907 -2.079781 36482.664060
1.316907 -2.079782 36481.937500
1.318281 -2.065542 36468.289060
1.318304 -2.064538 36467.640620
1.318763 -2.067466 36448.960940
1.319403 -2.078357 36444.507810
1.322002 -2.070924 36427.246090
1.322001 -2.078924 36426.152340
1.319759 -2.081295 36439.781250
1.323401 -2.068697 36416.511720
1.323894 -2.063609 36400.390620
1.327097 -2.067104 36378.687500
1.328521 -2.064877 36360.398440
1.329015 -2.077802 36345.593750
1.332204 -2.073310 36331.117190
1.333591 -2.073105 36317.503910
1.333655 -2.062095 36316.882810
1.333654 -2.079096 36316.546880
1.334148 -2.070020 36299.000000
1.337311 -2.067553 36282.894530
1.338799 -2.075327 36270.523440
1.339292 -2.076263 36260.113280
1.342419 -2.071809 36236.121090
1.342485 -2.072800 36235.320310
1.343932 -2.076596 36222.867190
1.344426 -2.061531 36215.468750
1.344610 -2.070506 36214.664060
1.347539 -2.065104 36198.046880
1.346831 -2.075196 36206.964840
1.346917 -2.070184 36206.320310
1.349077 -2.077889 36190.152340
1.349570 -2.068826 36179.406250
1.352466 -2.073448 36161.253910
1.357780 -2.063754 36119.777340
1.354716 -2.063145 36134.058590
1.352659 -2.070422 36160.371090
1.354086 -2.067226 36145.136720
1.354223 -2.063208 36143.839840
1.354671 -2.066151 36134.992190
1.359381 -2.065553 36108.687500
1.359873 -2.076489 36097.574220
1.362900 -2.070123 36087.792970
1.362900 -2.077123 36090.628910
1.362973 -2.069113 36076.343750
1.364092 -2.063976 36070.039060
1.364538 -2.064921 36066.703120
1.365031 -2.056858 36057.855470
1.368032 -2.067505 36042.812500
1.369684 -2.060304 36029.929690
1.373164 -2.064912 36006.406250
1.372659 -2.075966 36013.273440
1.370177 -2.066253 36021.398440
1.374842 -2.067711 35998.109380
1.378285 -2.071332 35973.433590
1.375475 -2.071646 35987.496090
1.375347 -2.066660 35987.800780
1.379922 -2.056153 35960.175780
1.380012 -2.069143 35959.472660
1.380012 -2.070143 35959.433590
1.383430 -2.067778 35939.117190
1.380505 -2.065093 35948.546880
1.385094 -2.057597 35931.347660
1.385170 -2.070589 35930.902340
1.385663 -2.074539 35917.984380
1.385789 -2.068525 35917.070310
1.388563 -2.068236 35904.890620
1.390833 -2.057008 35885.421880
1.393571 -2.071731 35873.734380
1.393696 -2.056719 35872.917970
1.394780 -2.055617 35863.648440
1.390340 -2.063059 35894.886720
1.395499 -2.073542 35856.074220
1.395522 -2.063540 35855.832030
1.395303 -2.059565 35857.066410
1.395258 -2.059572 35858.820310
1.394871 -2.055610 35861.730470
1.396240 -2.059479 35849.925780
1.395992 -2.054504 35851.082030
1.398840 -2.073226 35837.421880
1.400669 -2.056050 35831.820310
1.400714 -2.073046 35831.726560
1.403986 -2.062747 35809.871090
1.401714 -2.059952 35822.527340
1.401163 -2.057999 35826.000000
1.405677 -2.067586 35798.496090
1.405840 -2.060571 35797.011720
1.409131 -2.054280 35775.878910
1.409132 -2.059280 35775.675780
1.409251 -2.056270 35774.984380
1.406334 -2.062532 35787.097660
1.411010 -2.064116 35768.773440
1.411504 -2.054067 35760.656250
1.411504 -2.058066 35760.316410
1.411618 -2.055057 35759.847660
1.414276 -2.071838 35748.695310
1.416107 -2.069682 35736.710940
1.416193 -2.060675 35736.570310
1.416686 -2.054637 35727.542970
1.419422 -2.066410 35714.714840
1.421364 -2.055246 35704.117190
1.421975 -2.058199 35694.464840
1.421857 -2.056208 35694.773440
1.424567 -2.052994 35682.109380
1.426534 -2.054843 35677.746090
1.429713 -2.066603 35656.417970
1.427040 -2.070805 35670.277340
1.431717 -2.067452 35644.480470
1.434871 -2.055225 35624.617190
1.435048 -2.068212 35623.652340
1.432211 -2.066414 35634.210940
1.436900 -2.061074 35617.101560
1.436905 -2.061074 35616.687500
1.437227 -2.069055 35607.199220
1.437227 -2.060051 35610.828120
1.440016 -2.068859 35597.183590
1.437393 -2.067048 35604.828120
1.437393 -2.055047 35604.605470
1.442071 -2.062721 35585.250000
1.442116 -2.063718 35584.468750
1.442576 -2.052684 35578.468750
1.445174 -2.049519 35566.828120
1.447072 -2.049392 35554.882810
1.447254 -2.057380 35553.984380
1.450320 -2.065191 35535.570310
1.447748 -2.063355 35544.316410
1.452437 -2.055053 35527.546880
1.455477 -2.056876 35507.937500
1.452931 -2.065027 35521.136720
1.457620 -2.048750 35495.730470
1.458223 -2.061718 35486.847660
1.458114 -2.065724 35487.265620
1.460635 -2.062585 35479.144530
1.460715 -2.066581 35478.769530
1.462804 -2.052460 35468.515620
1.462803 -2.052460 35468.351560
1.463309 -2.056434 35460.289060
1.465793 -2.067308 35450.035160
1.467987 -2.064195 35439.437500
1.468492 -2.052169 35432.164060
1.470844 -2.061049 35422.378910
1.470951 -2.051043 35421.707030
1.473182 -2.065942 35409.152340
1.476109 -2.053804 35394.023440
1.473676 -2.064917 35401.031250
1.478365 -2.059703 35386.074220
1.481266 -2.060577 35366.824220
1.478859 -2.048677 35379.621090
1.483549 -2.050476 35355.628910
1.484054 -2.054463 35348.074220
1.486425 -2.049362 35339.140620
1.488744 -2.063274 35328.605470
1.489233 -2.066259 35321.453120
1.489238 -2.053261 35322.496090
1.491586 -2.056169 35315.605470
1.493927 -2.057086 35305.281250
1.494433 -2.062072 35297.992190
1.496753 -2.049997 35288.160160
1.499123 -2.049921 35279.394530
1.501795 -2.066846 35262.824220
1.501841 -2.057844 35261.996090
1.499617 -2.047908 35270.218750
1.499617 -2.057908 35271.136720
1.501910 -2.049844 35257.976560
1.504306 -2.055770 35256.625000
1.502015 -2.057843 35257.476560
1.507069 -2.066706 35237.914060
1.504811 -2.056758 35249.371090
1.504812 -2.048758 35250.046880
1.509502 -2.047644 35226.781250
1.512239 -2.061581 35212.011720
1.512431 -2.064576 35211.261720
1.509995 -2.066631 35219.503910
1.514695 -2.060533 35201.226560
1.517398 -2.055480 35192.714840
1.515191 -2.049518 35197.996090
1.519881 -2.052441 35183.347660
1.519926 -2.047441 35182.871090
1.517938 -2.051468 35187.964840
1.520386 -2.063429 35177.753910
1.522567 -2.046404 35168.769530
1.525077 -2.059366 35158.710940
1.527726 -2.054340 35147.023440
1.525571 -2.051366 35152.238280
1.530272 -2.048315 35141.023440
1.530319 -2.059315 35140.394530
1.532896 -2.057291 35127.937500
1.530766 -2.063315 35136.722660
1.535455 -2.057278 35118.433590
1.538054 -2.057266 35107.023440
1.538278 -2.064266 35106.406250
1.535961 -2.053278 35112.300780
1.540651 -2.048266 35100.984380
1.543225 -2.058266 35091.203120
1.541145 -2.063266 35096.859380
1.545847 -2.060277 35085.203120
1.546341 -2.065278 35081.660160
1.548206 -2.065289 35075.925780
1.548383 -2.066290 35075.335940
1.551042 -2.055303 35068.332030
1.553554 -2.055328 35059.957030
1.551536 -2.060303 35063.722660
1.556227 -2.051353 35056.148440
1.558711 -2.052380 35047.062500
1.556731 -2.047354 35049.144530
1.556679 -2.056354 35052.277340
1.556708 -2.056354 35051.992190
1.561421 -2.050429 35042.238280
1.563882 -2.055467 35034.652340
1.561916 -2.050429 35036.914060
1.566617 -2.047518 35030.277340
1.569040 -2.062568 35025.722660
1.567110 -2.054531 35027.851560
1.571800 -2.057632 35022.906250
1.571846 -2.054633 35022.722660
1.572305 -2.062644 35021.546880
1.574210 -2.052694 35017.031250
1.572821 -2.066656 35019.242190
1.576997 -2.062771 35014.484380
1.577019 -2.047771 35014.511720
1.577490 -2.050783 35014.546880
1.579277 -2.055845 35018.742190
1.592191 -2.066311 35012.652340
1.592558 -2.063337 35011.480470
1.582180 -2.066933 35019.425780
1.584526 -2.047022 35004.644530
1.584528 -2.050021 35004.210940
1.582685 -2.057959 35011.707030
1.587377 -2.047124 35003.652340
1.587398 -2.051124 35003.484380
1.587868 -2.057136 35010.664060
1.588031 -2.065142 35010.917970
1.597621 -2.063558 35012.011720
1.597754 -2.050564 35011.878910
1.597777 -2.061566 35012.203120
1.594854 -2.052438 35011.476560
1.594776 -2.064435 35011.449220
1.602937 -2.052828 35021.472660
1.605170 -2.066943 35019.253910
1.603386 -2.052852 35022.390620
1.603430 -2.065854 35022.121090
1.593052 -2.047350 35010.054690
1.598247 -2.055590 35013.308590
1.598648 -2.062613 35019.843750
1.599047 -2.058633 35020.042970
1.608120 -2.049107 35021.250000
1.608613 -2.058144 35028.250000
1.611562 -2.067319 35040.339840
1.613303 -2.055422 35048.851560
1.615473 -2.059560 35044.683590
1.613869 -2.065452 35046.019530
1.613797 -2.052448 35046.117190
1.618486 -2.057750 35047.597660
1.618486 -2.067750 35047.929690
1.618980 -2.050788 35056.464840
1.623657 -2.051115 35068.117190
1.624163 -2.068153 35075.171880
1.625777 -2.056267 35078.406250
1.628840 -2.051506 35083.097660
1.629333 -2.062544 35089.214840
1.630932 -2.055668 35107.621090
1.631073 -2.060679 35108.261720
1.634023 -2.060922 35119.441410
1.636080 -2.070087 35118.746090
1.636080 -2.052088 35118.789060
1.634517 -2.050960 35119.156250
1.639186 -2.060353 35126.464840
1.639217 -2.059354 35128.894530
1.643846 -2.050778 35168.660160
1.640604 -2.062486 35151.316410
1.640617 -2.066487 35152.023440
1.639690 -2.052398 35133.105470
1.644364 -2.056818 35177.996090
1.646358 -2.068007 35184.937500
1.644858 -2.070869 35178.558590
1.649535 -2.068322 35193.007810
1.650005 -2.067370 35209.839840
1.650028 -2.053372 35210.683590
1.650028 -2.057373 35210.753910
1.651503 -2.069512 35225.695310
1.651619 -2.063523 35226.398440
1.654716 -2.058842 35235.968750
1.654693 -2.065839 35235.546880
1.656636 -2.060042 35259.605470
1.656917 -2.068071 35261.867190
1.655187 -2.068890 35243.500000
1.655312 -2.067903 35244.574220
1.659863 -2.058382 35279.386720
1.661770 -2.067597 35307.011720
1.660356 -2.067445 35292.730470
1.664739 -2.062930 35317.777340
1.665022 -2.068962 35318.687500
1.666902 -2.066177 35347.953120
1.666996 -2.060188 35349.578120
1.665514 -2.058025 35329.980470
1.669673 -2.063501 35369.558590
1.675337 -2.062197 35422.449220
