X Z P
1.857224 -2.719664 34812.304690
1.856921 -2.732626 34803.773440
1.863378 -2.734406 34875.054690
1.854639 -2.719361 34791.972660
1.854639 -2.719359 34787.597660
1.865007 -2.733607 34905.734380
1.865005 -2.738607 34904.003910
1.869835 -2.724225 34926.375000
1.870188 -2.738265 34935.539060
1.872385 -2.731555 34945.937500
1.872380 -2.731555 34944.500000
1.875361 -2.728959 34962.058590
1.875359 -2.738957 34961.296880
1.876292 -2.729096 34982.968750
1.880529 -2.739678 35012.816410
1.883465 -2.740104 35047.410160
1.883467 -2.733104 35050.441410
1.885702 -2.737432 35099.464840
1.885700 -2.723432 35093.710940
1.889205 -2.732951 35149.882810
1.890872 -2.734204 35175.535160
1.890868 -2.737201 35174.019530
1.894529 -2.734771 35194.449220
1.896028 -2.728009 35219.957030
1.896030 -2.741009 35223.460940
1.901186 -2.744843 35272.972660
1.901184 -2.730841 35266.769530
1.902484 -2.733057 35297.015620
1.902857 -2.737121 35302.824220
1.905575 -2.726574 35345.621090
1.905575 -2.735572 35358.222660
1.906333 -2.726701 35389.058590
1.906331 -2.735698 35387.566410
1.908576 -2.727089 35421.410160
1.911479 -2.732594 35458.769530
1.911476 -2.732594 35456.707030
1.915033 -2.747225 35495.574220
1.938580 -2.740727 35927.332030
1.938578 -2.743727 35924.964840
1.937632 -2.738537 35893.070310
1.937140 -2.740436 35870.304690
1.940860 -2.748193 35982.308590
1.916624 -2.736502 35533.136720
1.916622 -2.729502 35530.609380
1.921754 -2.748448 35611.511720
1.921757 -2.746448 35621.562500
1.926887 -2.733419 35713.421880
1.927608 -2.749557 35739.722660
1.927604 -2.747557 35739.656250
1.927946 -2.743620 35753.613280
1.932022 -2.732415 35791.902340
1.932018 -2.738415 35788.507810
1.934403 -2.750882 35832.273440
1.942252 -2.746483 36046.285160
1.942247 -2.748483 36042.683590
1.947367 -2.748545 36094.972660
1.949539 -2.754009 36132.281250
1.949534 -2.737009 36129.347660
1.952477 -2.738642 36179.640620
1.952473 -2.739640 36176.867190
1.953774 -2.737930 36241.363280
1.957572 -2.739762 36342.656250
1.957570 -2.753762 36336.121090
1.960470 -2.748405 36394.847660
1.962667 -2.756910 36433.261720
1.962665 -2.756910 36429.285160
1.966688 -2.757818 36491.343750
1.967762 -2.755070 36563.742190
1.967759 -2.755070 36557.359380
1.971379 -2.748902 36648.707030
1.972844 -2.751255 36699.640620
1.972842 -2.747255 36695.789060
1.977926 -2.755453 36760.468750
1.977924 -2.748453 36756.507810
1.979601 -2.748857 36805.085940
1.982262 -2.759500 36862.578120
1.983008 -2.760677 36940.042970
1.983006 -2.761677 36933.457030
1.986058 -2.759421 36997.871090
1.988078 -2.751913 37046.566410
1.988076 -2.745913 37043.125000
1.992515 -2.758010 37098.519530
1.998219 -2.761437 37286.917970
1.998215 -2.764435 37284.957030
1.997806 -2.746332 37275.335940
1.995743 -2.759819 37207.597660
1.993145 -2.751169 37144.015620
1.993145 -2.760174 37137.062500
1.998972 -2.760635 37327.640620
2.003272 -2.751721 37369.542970
2.003984 -2.763900 37392.093750
2.003978 -2.749898 37391.484380
2.005429 -2.766276 37426.820310
2.008335 -2.748020 37520.917970
2.008329 -2.755020 37510.218750
2.011885 -2.763928 37618.367190
2.014830 -2.751693 37679.781250
2.014822 -2.769695 37669.472660
2.013386 -2.754319 37650.328120
2.018443 -2.752633 37738.984380
2.018449 -2.758633 37759.328120
2.023504 -2.756955 37897.515620
2.023500 -2.762955 37889.855470
2.021059 -2.756317 37829.070310
2.024799 -2.772295 37955.746090
2.028551 -2.769281 38005.566410
2.028544 -2.772279 37995.894530
2.031256 -2.770987 38050.433590
2.031981 -2.755176 38080.851560
2.036479 -2.758360 38214.261720
2.036473 -2.773357 38210.027340
2.035034 -2.761976 38176.152340
2.038646 -2.775927 38252.519530
2.038652 -2.772927 38257.203120
2.033602 -2.771599 38145.113280
2.042872 -2.764032 38290.093750
2.043703 -2.760253 38303.925780
2.044169 -2.760373 38349.890620
2.044296 -2.767405 38398.558590
2.048762 -2.762565 38483.941410
2.048760 -2.773563 38483.156250
2.048754 -2.758565 38466.207030
2.050626 -2.759055 38532.261720
2.053809 -2.778876 38572.472660
2.053804 -2.773874 38567.906250
2.054347 -2.775014 38582.003910
2.057083 -2.776719 38647.699220
2.058866 -2.765186 38725.472660
2.058861 -2.774184 38720.640620
2.063540 -2.779371 38780.261720
2.058142 -2.777997 38689.433590
2.068995 -2.765742 38866.871090
2.068988 -2.764744 38859.300780
2.063933 -2.772472 38816.578120
2.063931 -2.782472 38814.335940
2.069997 -2.775988 38925.902340
2.072020 -2.782490 38962.039060
2.074062 -2.765994 39003.902340
2.074058 -2.779994 38999.128910
2.076454 -2.767574 39041.433590
2.079861 -2.768394 39096.425780
2.079859 -2.770394 39093.511720
2.082911 -2.768113 39140.656250
2.079140 -2.786218 39063.046880
2.084224 -2.767428 39204.371090
2.084222 -2.786426 39199.171880
2.089304 -2.783599 39265.109380
2.094412 -2.779736 39326.125000
2.094412 -2.769734 39323.589840
2.090757 -2.777927 39295.425780
2.090755 -2.783927 39293.601560
2.096228 -2.788127 39352.664060
2.099509 -2.787833 39448.394530
2.099507 -2.785831 39443.148440
2.096961 -2.781289 39384.746090
2.096959 -2.782289 39381.656250
2.102069 -2.783363 39483.542970
2.102067 -2.779363 39482.640620
2.101701 -2.782287 39473.890620
2.107189 -2.792395 39522.710940
2.107187 -2.792395 39520.855470
2.104629 -2.783880 39500.589840
2.104627 -2.771880 39498.906250
2.109747 -2.781889 39545.085940
2.109749 -2.773889 39547.285160
2.112685 -2.787431 39592.007810
2.112322 -2.787368 39573.222660
2.112319 -2.775368 39571.105470
2.114892 -2.777835 39619.855470
2.114892 -2.785835 39615.953120
2.118196 -2.776415 39669.875000
2.117454 -2.786289 39654.667970
2.117454 -2.785289 39653.285160
2.120037 -2.786730 39682.550780
2.120037 -2.785728 39681.332030
2.122610 -2.781146 39695.113280
2.122612 -2.793146 39695.984380
2.127770 -2.780939 39727.578120
2.127768 -2.793939 39726.347660
2.123709 -2.785323 39703.613280
2.125195 -2.790550 39715.710940
2.125195 -2.783550 39714.550780
2.132951 -2.792647 39779.988280
2.132951 -2.776647 39778.285160
2.129246 -2.795153 39740.039060
2.134792 -2.793887 39795.046880
2.130355 -2.783307 39753.304690
2.130353 -2.790304 39751.230470
2.135538 -2.794975 39801.109380
2.135536 -2.793975 39800.644530
2.137794 -2.777242 39811.804690
2.140726 -2.791563 39823.605470
2.140719 -2.793563 39823.542970
2.141022 -2.784595 39810.269530
2.138134 -2.797280 39820.734380
2.138134 -2.796280 39819.875000
2.140354 -2.791525 39822.988280
2.143324 -2.793822 39767.964840
2.143324 -2.783822 39774.613280
2.144250 -2.783910 39677.273440
2.145928 -2.781062 39585.597660
2.145925 -2.787105 37817.742190
2.145915 -2.787453 37859.375000
2.145928 -2.787062 37804.625000
